Time(d),Al(SO4)+,Al(SO4)2-,Al+3,AlO+,AlO2-,AlO2H@,AlOH+2,AlHSiO3+2,AlSiO5-3,Ca(CO3)@,Ca(HCO3)+,Ca(SO4)@,Ca+2,CaOH+,Ca(HSiO3)+,CaSiO3@,Fe(CO3)@,Fe(HCO3)+,Fe(HSO4)+,Fe(SO4)@,Fe+2,FeOH+,Fe(HSO4)+2,Fe(SO4)+,Fe(SO4)2-,Fe+3,Fe2(OH)2+4,Fe3(OH)4+5,FeO+,FeO2-,FeO2H@,FeOH+2,FeHSiO3+2,K(SO4)-,K+,KOH@,Mg(CO3)@,Mg(HCO3)+,Mg+2,MgOH+,MgSO4@,Mg(HSiO3)+,MgSiO3@,Na(CO3)-,Na(HCO3)@,Na(SO4)-,Na+,NaOH@,HSiO3-,Si4O10-4,SiO2@,SiO3-2,CO2@,CO3-2,HCO3-,CH4@,H2@,N2@,O2@,S2O3-2,HSO3-,SO3-2,HSO4-,SO4-2,H2S@,HS-,S-2,OH-,H+,H2O@
416,0,0,1.9408e-33,6.6422e-19,2.6306e-05,6.4405e-12,7.3174e-26,4.0938e-32,6.6019e-10,3.987e-06,9.6541e-11,8.2532e-06,0.0021916,0.0015208,3.5705e-08,2.8117e-05,0,0,0,0,1.1897e-32,1.5975e-29,0,0,0,0,0,0,9.1947e-19,8.2494e-09,7.9153e-13,7.0599e-28,0,3.4622e-05,0.095692,0.002205,2.3199e-13,9.0491e-18,2.1509e-10,3.4002e-09,9.9062e-13,7.2785e-15,3.6171e-11,4.0045e-19,2.2578e-23,1.874e-18,7.2278e-15,3.2117e-16,2.7186e-06,1.2812e-18,1.5409e-09,2.476e-06,1.8041e-15,7.5422e-06,8.909e-09,0,0,0.00060994,6.2965e-07,0,0,0,7.2385e-16,0.00013188,0,0,0,0.10125,1.3475e-13,0.99634
418,0,0,1.9415e-33,6.6453e-19,2.6321e-05,6.4438e-12,7.3205e-26,4.0956e-32,6.6149e-10,3.9829e-06,9.6435e-11,8.2503e-06,0.0021914,0.0015207,3.5703e-08,2.8117e-05,0,0,0,0,1.189e-32,1.5966e-29,0,0,0,0,0,0,9.1899e-19,8.2461e-09,7.9116e-13,7.056e-28,0,3.4616e-05,0.095698,0.0022053,2.3169e-13,9.0368e-18,2.1501e-10,3.3991e-09,9.9002e-13,7.2762e-15,3.6161e-11,3.9999e-19,2.2551e-23,1.8731e-18,7.226e-15,3.2111e-16,2.7188e-06,1.2843e-18,1.5409e-09,2.4763e-06,1.8022e-15,7.5353e-06,8.9003e-09,0,0,0.00060994,6.2974e-07,0,0,0,7.2365e-16,0.00013185,0,0,0,0.10125,1.3474e-13,0.99634
420,0,0,1.9422e-33,6.6484e-19,2.6337e-05,6.4472e-12,7.3238e-26,4.0973e-32,6.612e-10,3.9787e-06,9.633e-11,8.2475e-06,0.0021912,0.0015206,3.5701e-08,2.8117e-05,0,0,0,0,1.1883e-32,1.5957e-29,0,0,0,0,0,0,9.1852e-19,8.2428e-09,7.9079e-13,7.0522e-28,0,3.4611e-05,0.095705,0.0022055,2.3139e-13,9.0246e-18,2.1494e-10,3.398e-09,9.8942e-13,7.2739e-15,3.6152e-11,3.9953e-19,2.2523e-23,1.8722e-18,7.2243e-15,3.2105e-16,2.719e-06,1.282e-18,1.5409e-09,2.4767e-06,1.8004e-15,7.5286e-06,8.8916e-09,0,0,0.00060994,6.2984e-07,0,0,0,7.2344e-16,0.00013182,0,0,0,0.10126,1.3473e-13,0.99634
422,0,0,1.9429e-33,6.6515e-19,2.6352e-05,6.4505e-12,7.3267e-26,4.099e-32,6.6129e-10,3.9746e-06,9.6225e-11,8.2447e-06,0.002191,0.0015206,3.5699e-08,2.8117e-05,0,0,0,0,1.1875e-32,1.5948e-29,0,0,0,0,0,0,9.1805e-19,8.2396e-09,7.9043e-13,7.0482e-28,0,3.4605e-05,0.095711,0.0022058,2.3109e-13,9.0125e-18,2.1486e-10,3.397e-09,9.8883e-13,7.2716e-15,3.6142e-11,3.9907e-19,2.2496e-23,1.8714e-18,7.2226e-15,3.2099e-16,2.7191e-06,1.2824e-18,1.5409e-09,2.477e-06,1.7985e-15,7.5175e-06,8.883e-09,0,0,0.00060993,6.2994e-07,0,0,0,7.2324e-16,0.00013179,0,0,0,0.10127,1.3473e-13,0.99634
424,0,0,1.9437e-33,6.6545e-19,2.6367e-05,6.4537e-12,7.3298e-26,4.1007e-32,6.6218e-10,3.9706e-06,9.6121e-11,8.2418e-06,0.0021908,0.0015205,3.5697e-08,2.8117e-05,0,0,0,0,1.1868e-32,1.594e-29,0,0,0,0,0,0,9.1758e-19,8.2364e-09,7.9007e-13,7.0442e-28,0,3.46e-05,0.095718,0.002206,2.3079e-13,9.0004e-18,2.1478e-10,3.3959e-09,9.8824e-13,7.2693e-15,3.6133e-11,3.9861e-19,2.2469e-23,1.8705e-18,7.2209e-15,3.2094e-16,2.7193e-06,1.2828e-18,1.5409e-09,2.4773e-06,1.7967e-15,7.5151e-06,8.8745e-09,0,0,0.00060993,6.3003e-07,0,0,0,7.2304e-16,0.00013177,0,0,0,0.10127,1.3472e-13,0.99634
426,0,0,1.9443e-33,6.6575e-19,2.6382e-05,6.457e-12,7.3327e-26,4.1023e-32,6.6245e-10,3.9665e-06,9.6018e-11,8.239e-06,0.0021905,0.0015204,3.5695e-08,2.8117e-05,0,0,0,0,1.1861e-32,1.5931e-29,0,0,0,0,0,0,9.1711e-19,8.233e-09,7.8971e-13,7.0399e-28,0,3.4595e-05,0.095724,0.0022063,2.305e-13,8.9885e-18,2.147e-10,3.3949e-09,9.8765e-13,7.2671e-15,3.6124e-11,3.9816e-19,2.2442e-23,1.8697e-18,7.2192e-15,3.2088e-16,2.7194e-06,1.2837e-18,1.5409e-09,2.4776e-06,1.7948e-15,7.5082e-06,8.8659e-09,0,0,0.00060993,6.3014e-07,0,0,0,7.2284e-16,0.00013173,0,0,0,0.10128,1.3471e-13,0.99634
428,0,0,1.9451e-33,6.6605e-19,2.6397e-05,6.4603e-12,7.3358e-26,4.1041e-32,6.6296e-10,3.9625e-06,9.5916e-11,8.2363e-06,0.0021903,0.0015203,3.5693e-08,2.8117e-05,0,0,0,0,1.1854e-32,1.5922e-29,0,0,0,0,0,0,9.1665e-19,8.2299e-09,7.8936e-13,7.0366e-28,0,3.4589e-05,0.095731,0.0022066,2.3021e-13,8.9766e-18,2.1463e-10,3.3938e-09,9.8707e-13,7.2648e-15,3.6114e-11,3.9771e-19,2.2415e-23,1.8688e-18,7.2176e-15,3.2082e-16,2.7196e-06,1.2836e-18,1.5409e-09,2.478e-06,1.793e-15,7.5018e-06,8.8575e-09,0,0,0.00060993,6.3024e-07,0,0,0,7.2264e-16,0.00013171,0,0,0,0.10128,1.347e-13,0.99634
430,0,0,1.9458e-33,6.6635e-19,2.6412e-05,6.4635e-12,7.3387e-26,4.1057e-32,6.636e-10,3.9585e-06,9.5815e-11,8.2335e-06,0.0021901,0.0015202,3.5691e-08,2.8117e-05,0,0,0,0,1.1847e-32,1.5914e-29,0,0,0,0,0,0,9.162e-19,8.2268e-09,7.89e-13,7.0327e-28,0,3.4584e-05,0.095737,0.0022068,2.2992e-13,8.9649e-18,2.1455e-10,3.3928e-09,9.8649e-13,7.2626e-15,3.6105e-11,3.9727e-19,2.2389e-23,1.868e-18,7.2159e-15,3.2076e-16,2.7198e-06,1.284e-18,1.5409e-09,2.4783e-06,1.7912e-15,7.4952e-06,8.8492e-09,0,0,0.00060993,6.3033e-07,0,0,0,7.2244e-16,0.00013168,0,0,0,0.10129,1.347e-13,0.99634
432,0,0,1.9465e-33,6.6665e-19,2.6427e-05,6.4668e-12,7.3417e-26,4.1074e-32,6.6408e-10,3.9546e-06,9.5714e-11,8.2308e-06,0.0021899,0.0015202,3.5689e-08,2.8117e-05,0,0,0,0,1.1841e-32,1.5905e-29,0,0,0,0,0,0,9.1574e-19,8.2236e-09,7.8865e-13,7.029e-28,0,3.4579e-05,0.095743,0.0022071,2.2963e-13,8.9533e-18,2.1448e-10,3.3918e-09,9.8592e-13,7.2604e-15,3.6096e-11,3.9683e-19,2.2363e-23,1.8671e-18,7.2143e-15,3.2071e-16,2.7199e-06,1.2844e-18,1.5409e-09,2.4786e-06,1.7894e-15,7.4888e-06,8.8409e-09,0,0,0.00060993,6.3043e-07,0,0,0,7.2225e-16,0.00013166,0,0,0,0.1013,1.3469e-13,0.99634
434,0,0,1.9365e-33,6.6695e-19,2.6442e-05,6.47e-12,7.3197e-26,4.095e-32,6.5929e-10,3.9506e-06,9.5614e-11,8.2281e-06,0.0021832,0.0015201,3.5687e-08,2.8116e-05,0,0,0,0,1.18e-32,1.5897e-29,0,0,0,0,0,0,9.1529e-19,8.2205e-09,7.8831e-13,7.0017e-28,0,3.4574e-05,0.095755,0.0022074,2.2935e-13,8.9417e-18,2.1382e-10,3.3907e-09,9.8535e-13,7.2582e-15,3.6087e-11,3.9639e-19,2.2336e-23,1.8663e-18,7.2126e-15,3.2065e-16,2.7201e-06,1.2665e-18,1.5409e-09,2.4705e-06,1.7876e-15,7.4617e-06,8.8326e-09,0,0,0.00060993,6.3051e-07,0,0,0,7.2205e-16,0.00013126,0,0,0,0.1013,1.3468e-13,0.99634
436,0,0,1.9479e-33,6.6724e-19,2.6456e-05,6.4731e-12,7.3427e-26,4.1115e-32,6.6474e-10,3.9468e-06,9.5515e-11,8.2254e-06,0.0021895,0.00152,3.5685e-08,2.8116e-05,0,0,0,0,1.1827e-32,1.5888e-29,0,0,0,0,0,0,9.1484e-19,8.2174e-09,7.8796e-13,7.0215e-28,0,3.4568e-05,0.095756,0.0022076,2.2906e-13,8.9302e-18,2.1433e-10,3.3897e-09,9.8478e-13,7.256e-15,3.6078e-11,3.9595e-19,2.2311e-23,1.8655e-18,7.211e-15,3.206e-16,2.7202e-06,1.2851e-18,1.5409e-09,2.477e-06,1.7859e-15,7.4759e-06,8.8244e-09,0,0,0.00060993,6.3062e-07,0,0,0,7.2186e-16,0.00013161,0,0,0,0.10131,1.3467e-13,0.99634
438,0,0,1.9485e-33,6.6753e-19,2.6471e-05,6.4763e-12,7.3505e-26,4.1122e-32,6.6548e-10,3.9429e-06,9.5416e-11,8.2227e-06,0.0021893,0.0015199,3.5683e-08,2.8116e-05,0,0,0,0,1.182e-32,1.588e-29,0,0,0,0,0,0,9.144e-19,8.2143e-09,7.8762e-13,7.0177e-28,0,3.4563e-05,0.095762,0.0022079,2.2878e-13,8.9189e-18,2.1426e-10,3.3887e-09,9.8422e-13,7.2538e-15,3.6069e-11,3.9552e-19,2.2285e-23,1.8647e-18,7.2094e-15,3.2054e-16,2.7204e-06,1.2855e-18,1.5409e-09,2.4796e-06,1.7841e-15,7.4695e-06,8.8163e-09,0,0,0.00060993,6.3071e-07,0,0,0,7.2167e-16,0.00013158,0,0,0,0.10131,1.3467e-13,0.99634
440,0,0,1.9492e-33,6.6782e-19,2.6485e-05,6.4794e-12,7.3534e-26,4.1139e-32,6.6594e-10,3.939e-06,9.5319e-11,8.22e-06,0.0021891,0.0015198,3.5681e-08,2.8116e-05,0,0,0,0,1.1814e-32,1.5872e-29,0,0,0,0,0,0,9.1395e-19,8.2113e-09,7.8728e-13,7.014e-28,0,3.4558e-05,0.095768,0.0022081,2.285e-13,8.9076e-18,2.1418e-10,3.3877e-09,9.8366e-13,7.2517e-15,3.606e-11,3.9509e-19,2.2259e-23,1.8639e-18,7.2078e-15,3.2048e-16,2.7206e-06,1.2859e-18,1.5409e-09,2.4799e-06,1.7824e-15,7.4632e-06,8.8083e-09,0,0,0.00060992,6.308e-07,0,0,0,7.2148e-16,0.00013155,0,0,0,0.10132,1.3466e-13,0.99634
442,0,0,1.9499e-33,6.6811e-19,2.6499e-05,6.4826e-12,7.3552e-26,4.1153e-32,6.6622e-10,3.9352e-06,9.5222e-11,8.2174e-06,0.0021889,0.0015198,3.5679e-08,2.8116e-05,0,0,0,0,1.1806e-32,1.5863e-29,0,0,0,0,0,0,9.1351e-19,8.2081e-09,7.8694e-13,7.0101e-28,0,3.4553e-05,0.095774,0.0022084,2.2823e-13,8.8964e-18,2.141e-10,3.3867e-09,9.8311e-13,7.2495e-15,3.6051e-11,3.9466e-19,2.2234e-23,1.8631e-18,7.2062e-15,3.2043e-16,2.7207e-06,1.2856e-18,1.5409e-09,2.4802e-06,1.7807e-15,7.4569e-06,8.8002e-09,0,0,0.00060992,6.3092e-07,0,0,0,7.2129e-16,0.00013152,0,0,0,0.10133,1.3465e-13,0.99634
444,0,0,1.9506e-33,6.684e-19,2.6514e-05,6.4857e-12,7.3591e-26,4.1171e-32,6.6687e-10,3.9315e-06,9.5125e-11,8.2148e-06,0.0021886,0.0015197,3.5677e-08,2.8116e-05,0,0,0,0,1.18e-32,1.5855e-29,0,0,0,0,0,0,9.1308e-19,8.2052e-09,7.866e-13,7.0068e-28,0,3.4548e-05,0.09578,0.0022086,2.2795e-13,8.8852e-18,2.1404e-10,3.3857e-09,9.8256e-13,7.2474e-15,3.6043e-11,3.9426e-19,2.2209e-23,1.8623e-18,7.2046e-15,3.2038e-16,2.7209e-06,1.2866e-18,1.5409e-09,2.4806e-06,1.779e-15,7.4508e-06,8.7923e-09,0,0,0.00060992,6.3101e-07,0,0,0,7.211e-16,0.0001315,0,0,0,0.10133,1.3464e-13,0.99634
446,0,0,1.9512e-33,6.6868e-19,2.6528e-05,6.4888e-12,7.362e-26,4.1186e-32,6.6741e-10,3.9278e-06,9.5041e-11,8.2121e-06,0.0021884,0.0015196,3.5676e-08,2.8116e-05,0,0,0,0,1.1798e-32,1.5848e-29,0,0,0,0,0,0,9.1266e-19,8.2023e-09,7.8627e-13,7.0071e-28,0,3.4543e-05,0.095786,0.0022089,2.2773e-13,8.874e-18,2.1397e-10,3.3848e-09,9.8201e-13,7.2453e-15,3.6034e-11,3.9389e-19,2.2186e-23,1.8615e-18,7.203e-15,3.2032e-16,2.721e-06,1.2874e-18,1.5409e-09,2.4809e-06,1.7774e-15,7.4473e-06,8.7851e-09,0,0,0.00060992,6.3106e-07,0,0,0,7.2092e-16,0.00013148,0,0,0,0.10134,1.3464e-13,0.99634
448,0,0,1.9544e-33,6.6897e-19,2.6542e-05,6.4918e-12,7.3647e-26,4.1202e-32,6.6901e-10,3.924e-06,9.4935e-11,8.2095e-06,0.0021882,0.0015195,3.5674e-08,2.8116e-05,0,0,0,0,1.1786e-32,1.5839e-29,0,0,0,0,0,0,9.1221e-19,8.1992e-09,7.8593e-13,7.005e-28,0,3.4538e-05,0.095792,0.0022091,2.2741e-13,8.8632e-18,2.139e-10,3.3838e-09,9.8146e-13,7.2432e-15,3.6025e-11,3.9347e-19,2.2154e-23,1.8607e-18,7.2014e-15,3.2027e-16,2.7212e-06,1.2917e-18,1.5409e-09,2.4812e-06,1.7756e-15,7.4383e-06,8.7766e-09,0,0,0.00060992,6.3117e-07,0,0,0,7.2073e-16,0.00013145,0,0,0,0.10134,1.3463e-13,0.99634
450,0,0,1.9525e-33,6.6925e-19,2.6556e-05,6.4949e-12,7.3676e-26,4.1218e-32,6.6822e-10,3.9203e-06,9.4841e-11,8.2069e-06,0.002188,0.0015194,3.5672e-08,2.8116e-05,0,0,0,0,1.1781e-32,1.5831e-29,0,0,0,0,0,0,9.1178e-19,8.1962e-09,7.856e-13,6.996e-28,0,3.4533e-05,0.095798,0.0022094,2.2714e-13,8.8523e-18,2.1383e-10,3.3828e-09,9.8093e-13,7.2411e-15,3.6017e-11,3.93e-19,2.2135e-23,1.8599e-18,7.1999e-15,3.2021e-16,2.7213e-06,1.2877e-18,1.5408e-09,2.4815e-06,1.7739e-15,7.4323e-06,8.7689e-09,0,0,0.00060992,6.3126e-07,0,0,0,7.2055e-16,0.00013143,0,0,0,0.10135,1.3462e-13,0.99634
452,0,0,1.9532e-33,6.6953e-19,2.657e-05,6.4979e-12,7.3704e-26,4.1233e-32,6.6867e-10,3.9166e-06,9.4747e-11,8.2044e-06,0.0021878,0.0015194,3.567e-08,2.8116e-05,0,0,0,0,1.1775e-32,1.5824e-29,0,0,0,0,0,0,9.1136e-19,8.1933e-09,7.8528e-13,6.9924e-28,0,3.4528e-05,0.095804,0.0022096,2.2688e-13,8.8416e-18,2.1376e-10,3.3818e-09,9.8039e-13,7.2391e-15,3.6008e-11,3.9259e-19,2.211e-23,1.8591e-18,7.1983e-15,3.2016e-16,2.7215e-06,1.2881e-18,1.5408e-09,2.4818e-06,1.7722e-15,7.4262e-06,8.7611e-09,0,0,0.00060992,6.3131e-07,0,0,0,7.2036e-16,0.0001314,0,0,0,0.10135,1.3461e-13,0.99634
454,0,0,1.9467e-33,6.698e-19,2.6584e-05,6.5009e-12,7.3564e-26,4.1156e-32,6.6555e-10,3.913e-06,9.4655e-11,8.2018e-06,0.0021833,0.0015193,3.5668e-08,2.8116e-05,0,0,0,0,1.1745e-32,1.5816e-29,0,0,0,0,0,0,9.1094e-19,8.1904e-09,7.8495e-13,6.9732e-28,0,3.4523e-05,0.095814,0.0022099,2.2662e-13,8.8308e-18,2.133e-10,3.3809e-09,9.7986e-13,7.237e-15,3.6e-11,3.9218e-19,2.2086e-23,1.8584e-18,7.1968e-15,3.2011e-16,2.7216e-06,1.2761e-18,1.5408e-09,2.4764e-06,1.7706e-15,7.4066e-06,8.7535e-09,0,0,0.00060992,6.3143e-07,0,0,0,7.2018e-16,0.00013113,0,0,0,0.10135,1.3461e-13,0.99634
456,0,0,1.9534e-33,6.7009e-19,2.6598e-05,6.5039e-12,7.3753e-26,4.126e-32,6.6904e-10,3.9093e-06,9.4563e-11,8.1993e-06,0.0021874,0.0015192,3.5666e-08,2.8116e-05,0,0,0,0,1.1761e-32,1.5808e-29,0,0,0,0,0,0,9.1052e-19,8.1875e-09,7.8463e-13,6.9849e-28,0,3.4519e-05,0.095816,0.0022101,2.2635e-13,8.8202e-18,2.1361e-10,3.38e-09,9.7933e-13,7.235e-15,3.5991e-11,3.9178e-19,2.2062e-23,1.8576e-18,7.1953e-15,3.2006e-16,2.7218e-06,1.2891e-18,1.5408e-09,2.4822e-06,1.769e-15,7.4141e-06,8.7459e-09,0,0,0.00060992,6.3153e-07,0,0,0,7.2e-16,0.00013135,0,0,0,0.10136,1.346e-13,0.99634
458,0,0,1.9551e-33,6.7036e-19,2.6612e-05,6.5069e-12,7.3786e-26,4.1279e-32,6.6953e-10,3.9057e-06,9.4471e-11,8.1968e-06,0.0021872,0.0015191,3.5664e-08,2.8115e-05,0,0,0,0,1.1755e-32,1.58e-29,0,0,0,0,0,0,9.101e-19,8.1846e-09,7.843e-13,6.982e-28,0,3.4514e-05,0.095822,0.0022103,2.2609e-13,8.8096e-18,2.1355e-10,3.379e-09,9.788e-13,7.2329e-15,3.5983e-11,3.9137e-19,2.2038e-23,1.8568e-18,7.1937e-15,3.2e-16,2.7219e-06,1.2892e-18,1.5408e-09,2.4827e-06,1.7673e-15,7.4083e-06,8.7383e-09,0,0,0.00060992,6.3162e-07,0,0,0,7.1982e-16,0.00013133,0,0,0,0.10137,1.3459e-13,0.99634
460,0,0,1.9552e-33,6.7063e-19,2.6625e-05,6.5099e-12,7.3814e-26,4.1294e-32,6.7043e-10,3.9022e-06,9.438e-11,8.1943e-06,0.002187,0.0015191,3.5663e-08,2.8115e-05,0,0,0,0,1.175e-32,1.5793e-29,0,0,0,0,0,0,9.0969e-19,8.1817e-09,7.8399e-13,6.9785e-28,0,3.4509e-05,0.095828,0.0022106,2.2584e-13,8.7991e-18,2.1348e-10,3.3781e-09,9.7829e-13,7.2309e-15,3.5975e-11,3.9098e-19,2.2015e-23,1.8561e-18,7.1922e-15,3.1995e-16,2.7221e-06,1.2893e-18,1.5408e-09,2.483e-06,1.7657e-15,7.4024e-06,8.7308e-09,0,0,0.00060992,6.3161e-07,0,0,0,7.1964e-16,0.0001313,0,0,0,0.10137,1.3459e-13,0.99634
462,0,0,1.9564e-33,6.709e-19,2.6639e-05,6.5121e-12,7.3841e-26,4.1309e-32,6.7085e-10,3.8986e-06,9.4201e-11,8.1918e-06,0.0021868,0.001519,3.5661e-08,2.8115e-05,0,0,0,0,1.1743e-32,1.5784e-29,0,0,0,0,0,0,9.0928e-19,8.1756e-09,7.8347e-13,6.9753e-28,0,3.4504e-05,0.095833,0.0022108,2.2558e-13,8.7867e-18,2.1341e-10,3.3771e-09,9.7776e-13,7.2289e-15,3.5966e-11,3.9058e-19,2.1991e-23,1.8553e-18,7.1907e-15,3.199e-16,2.7222e-06,1.2899e-18,1.5408e-09,2.4833e-06,1.7629e-15,7.3955e-06,8.7177e-09,0,0,0.00060991,6.3179e-07,0,0,0,7.1947e-16,0.00013128,0,0,0,0.10138,1.3458e-13,0.99634
464,0,0,1.9633e-33,6.7117e-19,2.6652e-05,6.5158e-12,7.4014e-26,4.1406e-32,6.7442e-10,3.8951e-06,9.42e-11,8.1894e-06,0.0021904,0.0015189,3.5659e-08,2.8115e-05,0,0,0,0,1.1756e-32,1.5777e-29,0,0,0,0,0,0,9.0887e-19,8.1761e-09,7.8335e-13,6.9855e-28,0,3.45e-05,0.095836,0.002211,2.2532e-13,8.7784e-18,2.1368e-10,3.3762e-09,9.7725e-13,7.2269e-15,3.5958e-11,3.9019e-19,2.1968e-23,1.8546e-18,7.1892e-15,3.1985e-16,2.7224e-06,1.301e-18,1.5408e-09,2.4885e-06,1.7625e-15,7.4026e-06,8.716e-09,0,0,0.00060991,6.3188e-07,0,0,0,7.1929e-16,0.00013147,0,0,0,0.10139,1.3457e-13,0.99634
466,0,0,1.9577e-33,6.7144e-19,2.6666e-05,6.5187e-12,7.3894e-26,4.1339e-32,6.7173e-10,3.8916e-06,9.4111e-11,8.1869e-06,0.0021864,0.0015188,3.5657e-08,2.8115e-05,0,0,0,0,1.1731e-32,1.5769e-29,0,0,0,0,0,0,9.0846e-19,8.1733e-09,7.8304e-13,6.9683e-28,0,3.4495e-05,0.095845,0.0022113,2.2507e-13,8.7681e-18,2.1328e-10,3.3753e-09,9.7674e-13,7.2249e-15,3.595e-11,3.898e-19,2.1944e-23,1.8538e-18,7.1877e-15,3.198e-16,2.7225e-06,1.2906e-18,1.5408e-09,2.4839e-06,1.7609e-15,7.385e-06,8.7087e-09,0,0,0.00060991,6.3196e-07,0,0,0,7.1912e-16,0.00013123,0,0,0,0.10139,1.3457e-13,0.99634
468,0,0,1.9484e-33,6.7171e-19,2.6679e-05,6.5216e-12,7.3689e-26,4.1224e-32,6.6721e-10,3.8881e-06,9.4022e-11,8.1845e-06,0.0021803,0.0015188,3.5655e-08,2.8115e-05,0,0,0,0,1.1693e-32,1.5762e-29,0,0,0,0,0,0,9.0805e-19,8.1705e-09,7.8273e-13,6.943e-28,0,3.449e-05,0.095856,0.0022115,2.2482e-13,8.7579e-18,2.1268e-10,3.3744e-09,9.7623e-13,7.2229e-15,3.5942e-11,3.8941e-19,2.1921e-23,1.8531e-18,7.1862e-15,3.1975e-16,2.7226e-06,1.2738e-18,1.5408e-09,2.4764e-06,1.7594e-15,7.3606e-06,8.7014e-09,0,0,0.00060991,6.3206e-07,0,0,0,7.1894e-16,0.00013087,0,0,0,0.10139,1.3456e-13,0.99634
470,0,0,1.9589e-33,6.7197e-19,2.6693e-05,6.5245e-12,7.3948e-26,4.1369e-32,6.7259e-10,3.8847e-06,9.3935e-11,8.1821e-06,0.0021861,0.0015187,3.5654e-08,2.8115e-05,0,0,0,0,1.1719e-32,1.5754e-29,0,0,0,0,0,0,9.0765e-19,8.1677e-09,7.8242e-13,6.9618e-28,0,3.4486e-05,0.095856,0.0022118,2.2457e-13,8.7478e-18,2.1315e-10,3.3734e-09,9.7574e-13,7.221e-15,3.5934e-11,3.8903e-19,2.1899e-23,1.8523e-18,7.1848e-15,3.197e-16,2.7228e-06,1.2913e-18,1.5408e-09,2.4845e-06,1.7578e-15,7.3738e-06,8.6941e-09,0,0,0.00060991,6.3213e-07,0,0,0,7.1877e-16,0.00013119,0,0,0,0.1014,1.3455e-13,0.99634
472,0,0,1.9595e-33,6.7224e-19,2.6706e-05,6.5274e-12,7.3974e-26,4.1384e-32,6.7291e-10,3.8813e-06,9.3848e-11,8.1797e-06,0.0021859,0.0015186,3.5652e-08,2.8115e-05,0,0,0,0,1.1712e-32,1.5746e-29,0,0,0,0,0,0,9.0725e-19,8.1649e-09,7.8211e-13,6.9583e-28,0,3.4481e-05,0.095862,0.002212,2.2432e-13,8.7378e-18,2.1308e-10,3.3725e-09,9.7523e-13,7.219e-15,3.5926e-11,3.8864e-19,2.1876e-23,1.8516e-18,7.1833e-15,3.1965e-16,2.7229e-06,1.2916e-18,1.5408e-09,2.4847e-06,1.7563e-15,7.368e-06,8.6869e-09,0,0,0.00060991,6.3228e-07,0,0,0,7.186e-16,0.00013116,0,0,0,0.10141,1.3455e-13,0.99634
474,0,0,1.9601e-33,6.725e-19,2.6719e-05,6.5302e-12,7.4e-26,4.1398e-32,6.7343e-10,3.8779e-06,9.3761e-11,8.1773e-06,0.0021857,0.0015185,3.565e-08,2.8115e-05,0,0,0,0,1.1707e-32,1.5739e-29,0,0,0,0,0,0,9.0686e-19,8.1622e-09,7.818e-13,6.955e-28,0,3.4477e-05,0.095867,0.0022122,2.2408e-13,8.7278e-18,2.1302e-10,3.3716e-09,9.7473e-13,7.2171e-15,3.5918e-11,3.8827e-19,2.1853e-23,1.8509e-18,7.1819e-15,3.196e-16,2.7231e-06,1.292e-18,1.5408e-09,2.485e-06,1.7547e-15,7.3624e-06,8.6798e-09,0,0,0.00060991,6.323e-07,0,0,0,7.1843e-16,0.00013114,0,0,0,0.10141,1.3454e-13,0.99634
476,0,0,1.9608e-33,6.7276e-19,2.6732e-05,6.533e-12,7.4026e-26,4.1413e-32,6.7304e-10,3.8745e-06,9.3676e-11,8.1749e-06,0.0021855,0.0015185,3.5648e-08,2.8115e-05,0,0,0,0,1.1701e-32,1.5732e-29,0,0,0,0,0,0,9.0647e-19,8.1595e-09,7.815e-13,6.9523e-28,0,3.4472e-05,0.095873,0.0022124,2.2384e-13,8.7182e-18,2.1295e-10,3.3708e-09,9.7423e-13,7.2152e-15,3.591e-11,3.8789e-19,2.1831e-23,1.8502e-18,7.1804e-15,3.1955e-16,2.7232e-06,1.2895e-18,1.5408e-09,2.4853e-06,1.7532e-15,7.3573e-06,8.6728e-09,0,0,0.00060991,6.3239e-07,0,0,0,7.1826e-16,0.00013112,0,0,0,0.10142,1.3453e-13,0.99634
478,0,0,1.9614e-33,6.7302e-19,2.6745e-05,6.5358e-12,7.4052e-26,4.1427e-32,6.7426e-10,3.8711e-06,9.359e-11,8.1725e-06,0.0021853,0.0015184,3.5647e-08,2.8115e-05,0,0,0,0,1.1703e-32,1.5725e-29,0,0,0,0,0,0,9.0607e-19,8.1567e-09,7.812e-13,6.9484e-28,0,3.4468e-05,0.095878,0.0022127,2.2359e-13,8.7081e-18,2.1288e-10,3.3699e-09,9.7374e-13,7.2133e-15,3.5902e-11,3.8752e-19,2.1809e-23,1.8495e-18,7.179e-15,3.195e-16,2.7234e-06,1.2926e-18,1.5408e-09,2.4856e-06,1.7517e-15,7.3546e-06,8.6657e-09,0,0,0.00060991,6.3244e-07,0,0,0,7.1809e-16,0.00013109,0,0,0,0.10142,1.3453e-13,0.99634
