Time(d),H2O@,C3AFS0.84H4.32,C3FS0.84H4.32,CSHQ-JenD,CSHQ-JenH,CSHQ-TobD,CSHQ-TobH,KSiOH,NaSiOH,ettringite05,Fe-ettringite05,monosulphate1205,Fe-monosulph05,straetlingite,straetlingite7,ettringite,ettringite30,C4AH13,monosulphate12,tricarboalu03,ettringite03_ss,Mg3AlC0.5OH,Mg3FeC0.5OH,M075SH,M15SH,AlOHam,AlOHmic,Gbs,Kln,Gr,C12A7,C2S,C3A,C3S,C4AF,CA,CA2,C2AH7.5,C3AH6,C4AH11,C4AH13-1,C4AH19,CAH10,monosulphate10.5,monosulphate12-1,monosulphate14,monosulphate16,monosulphate9,chabazite,zeoliteP_Ca,straetlingite5.5,monocarbonate9,hemicarbonat10.5,hemicarbonate,hemicarbonate9,monocarbonate,ettringite13,ettringite9,Arg,Cal,C3FH6,C4FH13,C3FS0.84H4.32-1,C3FS1.34H3.32,Fe-hemicarbonate,Femonocarbonate,Dis-Dol,Ord-Dol,Lim,Portlandite,Anh,Gp,hemihydrate,thaumasite,Fe,FeCO3(pr),Sd,Hem,Mag,Fe(OH)3(am),FeOOHmic,Gt,Py,Tro,Melanterite,K2SO4,syngenite,K2O,hydrotalcite,Mgs,Brc,Na2SO4,natrolite,zeoliteX,zeoliteY,Na2O,Sulfur,Qtz,Amor-Sl
8.47,22.603,7.139,0.63234,26.148,17.671,13.918,0.62572,0.37254,1.4245e-07,0,0,0,0,0,0,9.7966,2.3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5553,1.2978,9.7185,3.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4621,0,0,0,0.27554,0,0,0,0,0,0,0,0,0,27.539,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.161,0,0,0,0,0,0,0,0,0,0
9.317,22.45,7.2928,0.64597,26.364,17.817,14.033,0.63087,0.37707,1.4245e-07,0,0,0,0,0,0,9.8172,2.3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3828,1.2484,9.3268,3.0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547,0,0,0,0.26058,0,0,0,0,0,0,0,0,0,27.756,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0
10.249,22.303,7.4424,0.65922,26.573,17.957,14.144,0.63585,0.3815,1.4245e-07,0,0,0,0,0,0,9.837,2.4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2138,1.2004,8.9507,2.9263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6296,0,0,0,0.24605,0,0,0,0,0,0,0,0,0,27.966,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.1983,0,0,0,0,0,0,0,0,0,0
11.274,22.161,7.588,0.67211,26.775,18.093,14.252,0.64066,0.38582,1.4245e-07,0,0,0,0,0,0,9.8562,2.4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0481,1.154,8.5895,2.8298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7097,0,0,0,0.23194,0,0,0,0,0,0,0,0,0,28.169,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.2161,0,0,0,0,0,0,0,0,0,0
12.401,22.024,7.7294,0.68464,26.97,18.225,14.356,0.64532,0.39004,1.4245e-07,0,0,0,0,0,0,9.8748,2.4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8858,1.109,8.2427,2.7361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7873,0,0,0,0.21827,0,0,0,0,0,0,0,0,0,28.364,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.2332,0,0,0,0,0,0,0,0,0,0
14,21.827,7.9064,0.70032,27.213,18.388,14.485,0.65111,0.39576,1.4245e-07,0,0,0,0,0,0,9.898,2.4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6809,1.0529,7.8134,2.6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8843,0,0,0,0.2012,0,0,0,0,0,0,0,0,0,28.606,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.2546,0,0,0,0,0,0,0,0,0,0
15.4,21.728,8.0383,0.712,27.394,18.51,14.581,0.65542,0.3993,1.4245e-07,0,0,0,0,0,0,9.9152,2.4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5265,1.0114,7.4983,2.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9562,0,0,0,0.18854,0,0,0,0,0,0,0,0,0,28.784,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.2705,0,0,0,0,0,0,0,0,0,0
16.94,21.606,8.1661,0.72333,27.568,18.627,14.674,0.65957,0.40317,1.4245e-07,0,0,0,0,0,0,9.9318,2.4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3753,0.97123,7.1957,2.4465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0257,0,0,0,0.17631,0,0,0,0,0,0,0,0,0,28.956,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.2858,0,0,0,0,0,0,0,0,0,0
18.634,21.489,8.2902,0.73431,27.737,18.741,14.764,0.66359,0.40694,1.4245e-07,0,0,0,0,0,0,9.9479,2.4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2274,0.93247,6.9052,2.3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0928,0,0,0,0.16448,0,0,0,0,0,0,0,0,0,29.122,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3005,0,0,0,0,0,0,0,0,0,0
20.497,21.376,8.4104,0.74496,27.9,18.851,14.851,0.66748,0.41061,1.4245e-07,0,0,0,0,0,0,9.9635,2.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0826,0.89506,6.6262,2.2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1577,0,0,0,0.15307,0,0,0,0,0,0,0,0,0,29.281,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3148,0,0,0,0,0,0,0,0,0,0
22.547,21.266,8.5269,0.75528,28.058,18.957,14.935,0.67124,0.41419,1.4245e-07,0,0,0,0,0,0,9.9785,2.4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.941,0.85899,6.3585,2.2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2202,0,0,0,0.14206,0,0,0,0,0,0,0,0,0,29.435,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3286,0,0,0,0,0,0,0,0,0,0
24.802,21.161,8.6397,0.76527,28.211,19.06,15.016,0.67488,0.41767,1.4245e-07,0,0,0,0,0,0,9.9931,2.4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8024,0.82421,6.1014,2.1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2805,0,0,0,0.13144,0,0,0,0,0,0,0,0,0,29.583,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3418,0,0,0,0,0,0,0,0,0,0
28,21.008,8.7807,0.77775,28.401,19.188,15.118,0.67941,0.42239,1.4245e-07,0,0,0,0,0,0,10.011,2.4476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6277,0.78102,5.7831,2.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3554,0,0,0,0.11826,0,0,0,0,0,0,0,0,0,29.768,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3584,0,0,0,0,0,0,0,0,0,0
30,20.98,8.8553,0.78437,28.502,19.256,15.171,0.68183,0.42405,1.4245e-07,0,0,0,0,0,0,10.021,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5339,0.75829,5.6164,1.9896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3948,0,0,0,0.11132,0,0,0,0,0,0,0,0,0,29.864,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3671,0,0,0,0,0,0,0,0,0,0
32,20.919,8.9235,0.79041,28.594,19.318,15.22,0.68402,0.42614,1.4245e-07,0,0,0,0,0,0,10.03,2.4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4476,0.73761,5.465,1.9444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4306,0,0,0,0.10501,0,0,0,0,0,0,0,0,0,29.952,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3751,0,0,0,0,0,0,0,0,0,0
34,20.863,8.9862,0.79596,28.679,19.375,15.265,0.68603,0.42807,1.4245e-07,0,0,0,0,0,0,10.038,2.4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3678,0.71868,5.3266,1.9029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4634,0,0,0,0.099241,0,0,0,0,0,0,0,0,0,30.033,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3824,0,0,0,0,0,0,0,0,0,0
36,20.812,9.044,0.80108,28.757,19.427,15.307,0.68789,0.42987,1.4245e-07,0,0,0,0,0,0,10.045,2.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2936,0.70127,5.1995,1.8646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4935,0,0,0,0.093931,0,0,0,0,0,0,0,0,0,30.107,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3891,0,0,0,0,0,0,0,0,0,0
38,20.764,9.0976,0.80583,28.83,19.476,15.345,0.68962,0.43154,1.4245e-07,0,0,0,0,0,0,10.052,2.4577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2244,0.68518,5.0821,1.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5214,0,0,0,0.089024,0,0,0,0,0,0,0,0,0,30.176,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.3953,0,0,0,0,0,0,0,0,0,0
40,20.719,9.1476,0.81025,28.897,19.521,15.381,0.69123,0.43311,1.4245e-07,0,0,0,0,0,0,10.059,2.4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1596,0.67023,4.9732,1.7959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5473,0,0,0,0.084469,0,0,0,0,0,0,0,0,0,30.24,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4011,0,0,0,0,0,0,0,0,0,0
42,20.677,9.1943,0.81439,28.96,19.564,15.415,0.69273,0.43458,1.4245e-07,0,0,0,0,0,0,10.065,2.4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0987,0.65631,4.8719,1.7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5714,0,0,0,0.080227,0,0,0,0,0,0,0,0,0,30.299,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4065,0,0,0,0,0,0,0,0,0,0
44,20.637,9.2381,0.81827,29.019,19.604,15.446,0.69414,0.43596,1.4245e-07,0,0,0,0,0,0,10.07,2.4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0413,0.64329,4.7772,1.7359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5939,0,0,0,0.076262,0,0,0,0,0,0,0,0,0,30.355,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4116,0,0,0,0,0,0,0,0,0,0
46,20.6,9.2793,0.82192,29.075,19.641,15.476,0.69546,0.43727,1.4245e-07,0,0,0,0,0,0,10.076,2.4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9871,0.63108,4.6884,1.7086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.615,0,0,0,0.072544,0,0,0,0,0,0,0,0,0,30.408,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4163,0,0,0,0,0,0,0,0,0,0
48,20.565,9.3181,0.82536,29.127,19.676,15.504,0.69671,0.43851,1.4245e-07,0,0,0,0,0,0,10.081,2.4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9357,0.6196,4.605,1.6829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6349,0,0,0,0.069049,0,0,0,0,0,0,0,0,0,30.457,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4208,0,0,0,0,0,0,0,0,0,0
50,20.532,9.3548,0.82861,29.177,19.71,15.53,0.6979,0.43968,1.4245e-07,0,0,0,0,0,0,10.085,2.4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8869,0.60877,4.5263,1.6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6536,0,0,0,0.065755,0,0,0,0,0,0,0,0,0,30.503,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.425,0,0,0,0,0,0,0,0,0,0
52,20.5,9.3896,0.83169,29.224,19.741,15.556,0.69902,0.4408,1.4245e-07,0,0,0,0,0,0,10.09,2.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8404,0.59854,4.452,1.6354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6712,0,0,0,0.062642,0,0,0,0,0,0,0,0,0,30.547,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4291,0,0,0,0,0,0,0,0,0,0
54,20.47,9.4227,0.83462,29.269,19.771,15.579,0.70008,0.44186,1.4245e-07,0,0,0,0,0,0,10.094,2.4681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7961,0.58885,4.3817,1.6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.688,0,0,0,0.059694,0,0,0,0,0,0,0,0,0,30.589,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4329,0,0,0,0,0,0,0,0,0,0
56,20.442,9.4541,0.83741,29.312,19.8,15.602,0.70109,0.44287,1.4245e-07,0,0,0,0,0,0,10.098,2.4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7538,0.57965,4.315,1.5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7039,0,0,0,0.056898,0,0,0,0,0,0,0,0,0,30.629,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4365,0,0,0,0,0,0,0,0,0,0
58,20.415,9.4841,0.84006,29.352,19.827,15.624,0.70206,0.44384,1.4245e-07,0,0,0,0,0,0,10.102,2.4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7133,0.5709,4.2515,1.5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.719,0,0,0,0.05424,0,0,0,0,0,0,0,0,0,30.667,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4399,0,0,0,0,0,0,0,0,0,0
60,20.389,9.5127,0.84259,29.391,19.853,15.644,0.70298,0.44477,1.4245e-07,0,0,0,0,0,0,10.106,2.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6745,0.56257,4.1911,1.5539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7333,0,0,0,0.051709,0,0,0,0,0,0,0,0,0,30.703,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4432,0,0,0,0,0,0,0,0,0,0
62,20.364,9.5401,0.84502,29.428,19.878,15.664,0.70386,0.44566,1.4245e-07,0,0,0,0,0,0,10.109,2.4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6372,0.55463,4.1335,1.5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.747,0,0,0,0.049295,0,0,0,0,0,0,0,0,0,30.737,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4463,0,0,0,0,0,0,0,0,0,0
64,20.34,9.5662,0.84734,29.463,19.902,15.683,0.70471,0.44652,1.4245e-07,0,0,0,0,0,0,10.113,2.4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6014,0.54703,4.0784,1.5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7601,0,0,0,0.046989,0,0,0,0,0,0,0,0,0,30.77,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4493,0,0,0,0,0,0,0,0,0,0
66,20.317,9.5914,0.84956,29.498,19.925,15.701,0.70552,0.44734,1.4245e-07,0,0,0,0,0,0,10.116,2.4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567,0.53977,4.0258,1.5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7727,0,0,0,0.044784,0,0,0,0,0,0,0,0,0,30.801,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4522,0,0,0,0,0,0,0,0,0,0
68,20.295,9.6155,0.8517,29.53,19.947,15.718,0.7063,0.44813,1.4245e-07,0,0,0,0,0,0,10.119,2.4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5338,0.5328,3.9753,1.4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7847,0,0,0,0.042672,0,0,0,0,0,0,0,0,0,30.832,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.455,0,0,0,0,0,0,0,0,0,0
70,20.274,9.6387,0.85375,29.562,19.968,15.735,0.70705,0.44889,1.4245e-07,0,0,0,0,0,0,10.122,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5019,0.52613,3.9269,1.4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7962,0,0,0,0.040646,0,0,0,0,0,0,0,0,0,30.861,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4576,0,0,0,0,0,0,0,0,0,0
72,20.254,9.661,0.85572,29.592,19.989,15.751,0.70777,0.44962,1.4245e-07,0,0,0,0,0,0,10.125,2.4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.471,0.51971,3.8804,1.4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8072,0,0,0,0.038701,0,0,0,0,0,0,0,0,0,30.888,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4602,0,0,0,0,0,0,0,0,0,0
74,20.234,9.6825,0.85763,29.621,20.008,15.767,0.70847,0.45033,1.4245e-07,0,0,0,0,0,0,10.128,2.4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4412,0.51354,3.8357,1.4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8178,0,0,0,0.036831,0,0,0,0,0,0,0,0,0,30.915,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4626,0,0,0,0,0,0,0,0,0,0
76,20.215,9.7032,0.85946,29.649,20.027,15.782,0.70914,0.45102,1.4245e-07,0,0,0,0,0,0,10.13,2.4771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4123,0.50761,3.7927,1.4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8281,0,0,0,0.035032,0,0,0,0,0,0,0,0,0,30.941,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.465,0,0,0,0,0,0,0,0,0,0
78,20.197,9.7232,0.86124,29.677,20.045,15.796,0.70978,0.45168,1.4245e-07,0,0,0,0,0,0,10.133,2.4777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3844,0.50189,3.7512,1.4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8379,0,0,0,0.033299,0,0,0,0,0,0,0,0,0,30.966,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4672,0,0,0,0,0,0,0,0,0,0
80,20.179,9.7425,0.86295,29.703,20.063,15.81,0.71041,0.45232,1.4245e-07,0,0,0,0,0,0,10.135,2.4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3573,0.49637,3.7113,1.4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8474,0,0,0,0.031629,0,0,0,0,0,0,0,0,0,30.99,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4694,0,0,0,0,0,0,0,0,0,0
82,20.162,9.7612,0.8646,29.728,20.08,15.824,0.71101,0.45294,1.4245e-07,0,0,0,0,0,0,10.138,2.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.331,0.49105,3.6727,1.3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8565,0,0,0,0.030017,0,0,0,0,0,0,0,0,0,31.013,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4716,0,0,0,0,0,0,0,0,0,0
84,20.145,9.7793,0.8662,29.753,20.097,15.837,0.7116,0.45355,1.4245e-07,0,0,0,0,0,0,10.14,2.4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3056,0.48591,3.6354,1.3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8654,0,0,0,0.02846,0,0,0,0,0,0,0,0,0,31.036,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4736,0,0,0,0,0,0,0,0,0,0
86,20.129,9.7968,0.86775,29.777,20.113,15.85,0.71217,0.45413,1.4245e-07,0,0,0,0,0,0,10.142,2.4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2809,0.48093,3.5994,1.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8739,0,0,0,0.026956,0,0,0,0,0,0,0,0,0,31.058,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4756,0,0,0,0,0,0,0,0,0,0
88,20.114,9.8138,0.86926,29.8,20.128,15.862,0.71272,0.4547,1.4245e-07,0,0,0,0,0,0,10.145,2.4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2568,0.47612,3.5645,1.3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8822,0,0,0,0.0255,0,0,0,0,0,0,0,0,0,31.079,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4776,0,0,0,0,0,0,0,0,0,0
90,20.099,9.8302,0.87071,29.822,20.143,15.874,0.71325,0.45525,1.4245e-07,0,0,0,0,0,0,10.147,2.4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2335,0.47146,3.5307,1.3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8902,0,0,0,0.024091,0,0,0,0,0,0,0,0,0,31.099,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4794,0,0,0,0,0,0,0,0,0,0
92,20.084,9.8462,0.87213,29.844,20.158,15.886,0.71377,0.45579,1.4245e-07,0,0,0,0,0,0,10.149,2.4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2107,0.46695,3.498,1.3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.898,0,0,0,0.022726,0,0,0,0,0,0,0,0,0,31.119,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4812,0,0,0,0,0,0,0,0,0,0
94,20.07,9.8617,0.87351,29.865,20.172,15.897,0.71427,0.45631,1.4245e-07,0,0,0,0,0,0,10.151,2.4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1886,0.46257,3.4663,1.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9055,0,0,0,0.021402,0,0,0,0,0,0,0,0,0,31.138,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.483,0,0,0,0,0,0,0,0,0,0
96,20.056,9.8768,0.87484,29.886,20.186,15.908,0.71476,0.45682,1.4245e-07,0,0,0,0,0,0,10.153,2.4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0.45832,3.4355,1.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9128,0,0,0,0.020119,0,0,0,0,0,0,0,0,0,31.157,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4847,0,0,0,0,0,0,0,0,0,0
98,20.043,9.8915,0.87614,29.906,20.2,15.918,0.71524,0.45731,1.4245e-07,0,0,0,0,0,0,10.155,2.4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.146,0.4542,3.4056,1.3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9198,0,0,0,0.018873,0,0,0,0,0,0,0,0,0,31.175,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4864,0,0,0,0,0,0,0,0,0,0
100,20.03,9.9057,0.8774,29.926,20.213,15.929,0.71571,0.45779,1.4245e-07,0,0,0,0,0,0,10.157,2.4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1255,0.45019,3.3765,1.2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9267,0,0,0,0.017662,0,0,0,0,0,0,0,0,0,31.193,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.488,0,0,0,0,0,0,0,0,0,0
102,20.017,9.9196,0.87863,29.944,20.225,15.939,0.71616,0.45826,1.4245e-07,0,0,0,0,0,0,10.158,2.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1056,0.44629,3.3483,1.2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9334,0,0,0,0.016487,0,0,0,0,0,0,0,0,0,31.21,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4896,0,0,0,0,0,0,0,0,0,0
104,20.004,9.9332,0.87983,29.963,20.238,15.949,0.7166,0.45872,1.4245e-07,0,0,0,0,0,0,10.16,2.4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.086,0.44251,3.3208,1.2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9399,0,0,0,0.015343,0,0,0,0,0,0,0,0,0,31.227,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.4911,0,0,0,0,0,0,0,0,0,0
